4K,#genre#
东方卫视,http://112.122.33.149:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.122.33.149:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.122.33.149:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.122.33.149:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.122.33.149:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.122.33.149:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.122.33.149:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.122.33.149:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.122.33.149:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.122.33.149:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.122.33.152:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.122.33.152:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.122.33.152:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.122.33.152:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.122.33.152:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.122.33.152:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.122.33.152:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.122.33.152:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.122.33.152:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.122.33.152:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.122.33.152:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.122.33.162:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.122.33.162:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.122.33.162:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.122.33.162:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.122.33.162:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.122.33.162:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.122.33.162:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.122.33.162:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.122.33.162:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.122.33.162:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.122.33.162:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.123.208.223:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.123.208.223:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.208.223:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.123.208.223:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.123.208.223:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.123.208.223:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.123.208.223:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.123.208.223:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.208.223:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.123.208.223:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.123.208.223:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.123.209.31:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.123.209.31:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.209.31:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.123.209.31:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.123.209.31:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.123.209.31:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.123.209.31:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.123.209.31:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.209.31:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.123.209.31:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.123.209.31:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.123.209.77:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.123.209.77:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.209.77:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.123.209.77:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.123.209.77:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.123.209.77:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.123.209.77:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.123.209.77:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.209.77:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.123.209.77:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.123.209.77:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.123.209.253:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.123.209.253:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.209.253:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.123.209.253:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.123.209.253:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.123.209.253:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.123.209.253:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.123.209.253:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.209.253:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.123.209.253:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.123.209.253:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.123.210.31:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.123.210.31:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.210.31:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.123.210.31:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.123.210.31:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.123.210.31:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.123.210.31:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.123.210.31:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.210.31:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.123.210.31:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.123.210.31:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.123.210.46:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.123.210.46:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.210.46:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.123.210.46:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.123.210.46:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.123.210.46:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.123.210.46:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.123.210.46:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.210.46:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.123.210.46:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.123.210.46:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.123.210.100:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.123.210.100:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.210.100:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.123.210.100:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.123.210.100:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.123.210.100:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.123.210.100:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.123.210.100:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.210.100:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.123.210.100:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.123.210.100:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.123.210.115:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.123.210.115:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.210.115:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.123.210.115:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.123.210.115:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.123.210.115:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.123.210.115:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.123.210.115:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.210.115:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.123.210.115:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.123.210.115:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://183.223.157.33:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://183.223.157.33:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://223.241.247.214:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://223.241.247.214:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://223.241.247.214:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://223.241.247.214:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://223.241.247.214:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://223.241.247.214:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://223.241.247.214:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0

其它,#genre#
峨眉电影,http://218.89.240.144:59901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
成都经济,http://218.89.240.144:59901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
池州1套,http://60.174.40.117:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
池州2套,http://60.174.40.117:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.122.32.141:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.122.32.141:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.122.32.141:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.122.32.141:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.122.32.141:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.122.32.141:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.122.32.141:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.122.32.141:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.122.32.141:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.122.32.141:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.122.32.151:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.122.32.151:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.122.32.151:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.122.32.151:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.122.32.151:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.122.32.151:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.122.32.151:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.122.32.151:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.122.32.151:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.122.32.151:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.122.33.79:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.122.33.79:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.122.33.79:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.122.33.79:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.122.33.79:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.122.33.79:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.122.33.79:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.122.33.79:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.122.33.79:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.122.33.79:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.122.33.119:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.122.33.119:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.122.33.119:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.122.33.119:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.122.33.119:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.122.33.119:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.122.33.119:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.122.33.119:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.122.33.119:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.122.33.119:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.122.33.149:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.122.33.149:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.122.33.149:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.122.33.149:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.122.33.149:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国天气,http://112.122.33.149:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.122.33.149:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.122.33.149:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.122.33.149:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.122.33.152:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.122.33.152:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.122.33.152:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.122.33.152:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.122.33.152:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.122.33.152:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.122.33.152:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.122.33.152:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.122.33.152:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.122.33.152:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.122.33.162:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.122.33.162:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.122.33.162:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.122.33.162:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.122.33.162:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.122.33.162:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.122.33.162:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.122.33.162:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.122.33.162:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.122.33.162:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.123.208.223:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.123.208.223:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.123.208.223:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.123.208.223:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.123.208.223:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.123.208.223:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.123.208.223:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.123.208.223:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.123.208.223:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.123.208.223:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.123.209.31:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.123.209.31:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.123.209.31:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.123.209.31:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.123.209.31:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.123.209.31:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.123.209.31:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.123.209.31:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.123.209.31:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.123.209.31:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.123.209.77:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.123.209.77:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.123.209.77:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.123.209.77:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.123.209.77:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.123.209.77:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.123.209.77:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.123.209.77:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.123.209.77:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.123.209.77:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.123.209.253:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.123.209.253:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.123.209.253:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.123.209.253:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.123.209.253:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.123.209.253:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.123.209.253:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.123.209.253:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.123.209.253:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.123.209.253:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.123.210.31:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.123.210.31:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.123.210.31:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.123.210.31:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.123.210.31:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.123.210.31:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.123.210.31:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.123.210.31:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.123.210.31:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://112.123.210.31:85/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.123.210.46:85/tsfile/live/1148_1.m3u8?key=txiptv&playlive=1&authid=0
阜南新闻,http://112.123.210.46:85/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.123.210.46:85/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://112.123.210.46:85/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://112.123.210.46:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://112.123.210.46:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://112.123.210.46:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
亳州综合,http://112.123.210.46:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://112.123.210.46:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
